t,censored,totredeem,prevcat,prefood,pregas,prebank,preretail,preother,prebonus,baselen
416,0,600,merch,0.703665733,0.011201628,0.431771755,0,0,0.579429627,982
756,0,865,cert,0.303514242,0,2.482427597,0,0,0.230031848,313
1,0,56745,cert,0.829059601,0.147271514,9.132148743,0.042077571,4.634449005,5.218933106,1521
335,0,1050,entertain,0.084892035,0.215827227,1.208632469,0.031654656,0,0.19568336,695
311,0,1100,merch,0.244109273,0.382657766,1.458058357,0.077285528,0.042412818,0.318567276,1061
109,0,18057,travel,0.809695721,0.057163507,9.649780273,0.066570163,0.104196787,0.668595791,1382
580,0,13475,merch,2.764762878,0.944944859,9.016014099,0.258258104,0.056056052,3.409408569,999
890,1,1600,merch,0.606886387,0.011477761,0,0.107603967,0,0.215207934,697
317,1,1150,merch,0.100554228,0.002375295,0,0.010292947,0.003958825,0.034045905,1263
370,0,1135,cert,0.027586207,0.006896552,0,0.037931025,0,0,290
941,1,160,entertain,0.096123993,0.010852709,0,0.055813938,0,0.044961214,645
356,0,1050,travel,0,0,1.992300987,0,0,0,1169
62,1,8520,travel,0.00065445,0.600130558,6.547119141,0.022251308,0.223821878,0.578533649,1528
134,0,4650,travel,0.071262538,0.010069713,2.524398804,0,0.625096798,0.07203716,1291
1301,1,615,cert,2.379789352,0.149825692,2.508708954,0.027874559,0.114982545,0.818815231,287
366,0,2410,entertain,0,0,0.524193287,0,0.943548203,0,124
50,0,7650,travel,3.83082962,0.031031027,4.380378723,0.071071029,0.123123109,2.355354309,999
510,0,395,cert,0.247983813,0.016129032,0,0.036290318,0.064516127,0.211693525,496
82,0,8385,cert,0.502698898,0.060053974,2.368419647,0.255060673,0.043184876,0.6842103,1482
714,0,925,cert,0.379310131,0,0.051724136,0,0,0.064655125,464
122,0,1646,travel,0.243986249,0.06529206,0.651202679,0.023195863,0.017182127,0.144329786,1164
40,0,18952,travel,0.689409733,0.036247313,9.21534729,1.835820198,0.351812363,1.395166397,1407
1349,0,1800,travel,0.197183013,0,1.507041931,0.408450604,0.443661928,0.373239279,142
421,0,2575,merch,0.014042124,0.813439846,3.749246597,0.195586681,0.01905717,0.573720932,997
1537,1,1100,travel,1.653845787,0,0,0.115384579,0,1.442307472,52
599,0,2385,merch,0.988549233,0.026717544,4.248088837,0.04580152,0.007633586,0.849236488,524
305,0,2900,travel,2.380115509,0.029239759,5.198829651,0.035087705,0.011695899,2.116958618,171
1095,0,1800,travel,5.375,0.03125,0,0.08984375,0,4.7109375,256
25,0,21602,entertain,7.159973145,0.453815222,8.079650879,0.581659794,1.544176102,7.718204498,1494
78,1,4000,entertain,0.002711864,0,0.058305085,0.071864367,0.048813552,0,1475
351,0,6875,merch,0.125632286,0,0.085160196,0,0,0.092748702,1186
94,0,9875,cert,2.379337311,0.517354965,2.759502411,0.695867539,0.086776853,2.211568832,1210
105,1,1475,travel,1.77419281,0,0.141129017,2.861558914,0.372983694,3.879703522,1488
21,0,780,entertain,0.148769498,0.001118568,0,0.120805323,0.044742703,0.03914988,894
474,0,4950,cert,0.339622498,0.132075429,1.188678742,0.113207519,0,0.07547164,106
109,1,3581,travel,0.362837791,0.648648262,4.177700043,0.50135088,0.265540361,1.229053497,1480
685,1,3338,travel,0.209766865,0.115427256,0.436181784,0.042175353,0,0.236403942,901
222,1,14455,travel,0,0.006651882,8.766441345,0.110125601,0.090909064,0.034737617,1353
231,1,2400,travel,0.269429922,0.195410729,0,0.04293114,0.037009597,0.238341928,1351
625,0,11000,travel,2.716533661,0.041338563,6.59645462,0.919291019,0.023622036,1.846456528,508
485,1,1400,merch,0.596425057,0.013170272,0,0.067732811,0.02822201,0.529633045,1063
702,0,2740,travel,2.021036148,0.831696987,0.27208972,0.38849926,0.587657452,2.309957504,713
660,1,1150,merch,0,0.005494505,0.091208756,0.103296697,0.070329666,0.057142854,910
13,0,48505,travel,13.82919312,0.023387656,8.742729187,0.173635602,0.155917764,12.62083435,1411
932,1,2150,travel,0.011023618,0.006299213,1.409448624,0.218897581,0.162204623,0.003149606,635
206,0,13300,travel,8.795913696,0.034536868,1.876765251,0.383830309,0.054160118,7.711929321,1274
141,0,8730,merch,0.345338821,0.378530979,6.021183014,0.001412429,0.014124289,0.421610117,1416
1241,0,825,merch,0,0,1.3727808,0,0,0,169
128,1,9375,cert,0.571331024,1.141979218,8.070983887,3.22593689,0.262798548,3.345392227,1465
16,0,16855,cert,9.230270386,0.052393258,0.905562401,0.044631302,0.045278132,9.812416077,1546
901,0,750,merch,0.714501381,0.557401657,0.0332326,0.184289932,0.037764341,0.84894228,662
1035,1,3050,merch,0.001821493,0.003642986,1.114753723,0.023679406,0.180327773,0.041894347,549
683,1,1100,travel,0.03654483,0.035437405,3.008857727,0,0,0.03433001,903
456,0,1480,entertain,0.85517931,0.270612955,0,0.121564448,0.021141648,0.404862404,946
476,0,350,entertain,3.0338974,0.025922224,1.762711525,0.279162407,0.065802574,2.827516556,1003
1299,1,4700,travel,0.300353289,0.024734974,1.219080925,0,0.12367487,0.180211902,283
4,1,2450,cert,0.011406839,0.017110258,0.944232941,0.000633713,0,0.008238271,1578
1471,1,2600,merch,2.15454483,0.063636363,0,0,0,2.036363602,110
641,1,3820,travel,2.661407471,0.011566766,1.169295311,0.05573079,0.092534125,2.384857178,951
29,1,2500,merch,0.28368783,0,0.793681145,0.153449297,0.105093479,0.114119887,1551
203,0,12860,travel,0.635954857,0.051685393,7.403743744,0.107116103,0.301872492,0.706367016,1335
888,1,2200,travel,1.980056763,0.098290563,0.54131031,0.072649539,0.001424501,1.779201508,702
28,0,6090,travel,0.782536984,3.583194733,2.734760284,0.869851589,0.095551848,2.331136704,607
321,1,550,merch,0.762204647,0.785038948,5.103935242,0.276377916,0.237007856,1.355904579,1270
414,0,2625,cert,0.165354252,0.859392166,1,0.286839008,0.132733345,0.696287632,889
106,0,20660,travel,0.370047331,0.401743174,7.732170105,0.388272524,0.075277329,0.610142231,1262
58,0,7981,travel,1.02645874,0.00233463,4.15486145,0.043579757,0.106614769,0.393774271,1285
507,0,9800,cert,1.273217201,0.287256956,0.903887272,0.240820646,0.091792643,1.03239727,926
595,1,3450,travel,0.627883434,0.004012033,1.950852394,0.081243694,0.195586681,0.292878628,997
1338,1,2800,travel,0.234126926,0.083333314,3.85317421,0.079365075,0.011904761,0.111111105,252
215,0,11300,travel,0.85394907,0.625185967,7.476154327,0.146050572,0.042473912,0.86512661,1342
342,0,2525,entertain,0.626223087,0.10958904,4.32289505,0.273972511,0.000978474,0.313111544,1022
823,0,2340,travel,0.021126747,0.338027954,0,0,0.007042252,0.116197169,284
15,0,12905,cert,1.540740013,1.008080483,4.422893524,0.748821259,0.738047123,2.134679794,1485
183,0,6970,entertain,0.134052277,0.970724106,0.295069218,0.190292716,3.073959351,1.664097786,1298
70,0,6575,travel,2.654998779,0.019999996,3.347141266,0.30214262,0.202857137,1.942142487,1400
209,0,9125,cert,3.120347977,0.041171789,3.225652695,0.011876479,0.239904881,3.23119545,1263
686,0,1870,cert,0.91007185,0.028776974,0.512589455,0,0.052158266,0.598920822,556
20,0,2565,cert,1.506741524,0.036195874,0.519516945,0.042583376,0.140525103,1.244853973,1409
16,0,12373,travel,2.501844406,0.164575577,6.825828552,0.360147476,0.435424328,2.28339386,1355
1069,0,5350,merch,3.57582283,0.059340656,6.795600891,0.021978021,0.092307687,2.441757202,455
156,1,425,cert,0.536170006,0.01843971,0,0.007092197,0.00070922,0.390070915,1410
99,0,1210,cert,0.815831661,0.00807754,0.014539577,0,0.029886901,0.74636507,1238
49,0,30465,entertain,24.02804565,0.066717207,0.732372761,0.040940106,0.603487015,21.76193237,1319
901,0,1100,merch,0.679999828,0.306666613,2.94666481,0.22666657,0,0.573333263,75
235,1,1400,cert,0.087887704,0.005908418,0,0.118168354,0.028803542,0.041358918,1354
1372,1,1700,merch,0.154929519,0.746478558,0.061032862,0.023474172,0,0.474178314,213
193,0,3590,cert,1.123493195,0.103162646,0,0.790662289,0.48569274,0.90737915,1328
206,0,2460,entertain,0.154015303,0.183718324,0.115511537,0.105610549,0.365236521,0.337733746,909
138,0,7800,merch,4.80090332,0.001508296,0.468325615,0.349924564,0.021870285,4.288082123,1326
658,0,175,entertain,0.195888639,0.006045949,2.021764755,0.013301082,0.002418378,0.194679499,827
42,0,18680,cert,2.889396668,0.126963258,8.244102478,0.022905752,0.244764328,1.740837097,1528
504,0,900,merch,0.481012583,0.011684515,0.024342746,0.037000954,0.028237581,0.296981335,1027
1000,0,2000,entertain,0.441463232,0.197560906,4.224388123,0.363414526,0.012195118,0.614634037,410
231,0,10645,travel,1.508526802,0.123255789,4.696121216,0.264340878,0.180620074,1.625580788,1290
40,0,16715,travel,2.609155655,0.650298595,6.691436768,0.582614422,0.510284901,2.800928116,1507
611,0,1360,travel,0.205645084,0.030913964,1.424730301,0.106182754,0,0.029569879,744
196,0,1160,entertain,0.746478558,0,0,0,1.971830368,2.408449173,142
183,0,2700,merch,0.000956023,0.178776264,3.267684937,0,0,0.09847033,1046
32,0,4450,travel,0,0.054054052,1.91891861,0,0,0.027027026,37
107,0,11600,travel,16.10908508,0,0.096969664,0,0.260606051,14.89090729,165
266,0,1850,cert,0.032288671,0.153846145,0,0,0.083570719,0.100664735,1053
189,1,600,cert,0.129454494,0.090909064,0,0.023999989,0.023999989,0.098181784,1375
785,0,2850,travel,0,0,5.51764679,0,0,0,85
73,1,480,cert,0.150265932,0.020611689,0,0.017287225,0.027260631,0.034574449,1504
1175,1,6300,travel,4.51084137,1.253011704,1.515662193,0.031325281,1.024095535,5.474697113,415
111,0,12371,travel,1.901960373,0.517917156,10.67680359,0.298850536,0.241379261,2.240026474,1479
174,0,26954,travel,3.179351807,0.091936648,7.4024086,0.123587012,0.082140148,3.015069962,1327
238,0,1475,travel,1.200668335,0,0.094760299,0.103678882,0.010033444,0.806019783,897
304,0,4125,cert,0.150395751,0.052770436,4.608177185,0.112137198,0.172823191,0.072559357,758
968,1,3750,cert,0.284313679,0.089869261,0.357842922,0.04411763,0.006535947,0.070261419,612
853,0,600,cert,0.917024136,0.008583687,0,0.028612301,0.107296109,0.104434848,699
671,1,1875,cert,0.257641792,0.075327456,0,0.146288157,0.11681217,0.231441021,916
531,0,12627,travel,0.099415183,0.00584795,0.625730991,0.204678297,0.910331249,0.664717197,513
228,0,1120,cert,0.238341928,0,2.533678055,0,0.062176138,0.056994796,193
392,0,2650,cert,1.227824211,0.035480857,0.052287579,0.177404285,0.454715014,0.479925156,1071
495,0,1750,cert,0.192022204,0.120593667,2.026901245,0.240259647,0.037105739,0.343228102,1078
673,0,1350,travel,0.928348541,0.239875317,0,0,0.629283428,0.373831749,321
765,1,11472,travel,1.001210213,1.167069435,0,0.193704486,0.038740903,1.439466476,826
169,0,11345,merch,8.494934082,0.166104436,0.586003304,0.301011801,0.235244513,7.515174866,1186
81,0,4200,cert,0.612580299,0.126518846,2.262329102,0.125804067,0.008577548,0.395282269,1399
206,0,1400,cert,0.210233569,0.500555992,0.117908776,0.483870745,0,0.319243431,899
177,0,1200,cert,0.195833325,0.049999982,0,0.054166645,0,0.137499929,240
479,1,14280,travel,2.512611389,0.002702702,4.117115021,0.285585403,0.002702702,2.462162018,1110
514,1,13400,travel,0.310472488,0.486561537,6.088970184,0.256719112,0.198331714,0.48748827,1079
301,0,3500,cert,0.384812117,1.761091232,1.446245194,0.006825935,0.02730374,0.804607391,1172
193,0,24436,travel,1.963581085,0.052352041,9.5364151,0.049317122,0.009104699,1.848254204,1318
288,0,2225,cert,0.162087798,0.0686813,4.824172974,0,0.030219778,0.469780207,364
1529,1,825,merch,0.036363632,0.054545432,0,0.072727263,0,0,55
598,0,1750,cert,1.419579506,0.013986014,0,0.036963016,0.000999001,0.484515429,1001
1136,1,250,entertain,0.362222195,0,0,0,0,0.311110973,450
651,0,1170,travel,0.203732491,0.357698202,0.451010704,0.073094845,0.02332814,0.16796267,643
904,0,11100,travel,1.215872765,0.685714245,3.447618485,0.028571427,0.006349206,1.034919739,315
496,0,3000,merch,6.422660828,0,0,0,0,4.410068512,556
495,0,400,cert,0.116630614,0.007559393,0,0.115550697,0.043196529,0.023758099,926
350,0,3365,entertain,4.282123566,0.032850236,0,0.082125545,0.03574878,3.716907501,1035
47,0,6500,travel,0.248476625,0.966824532,3.3893013,0,0,0.647257805,1477
396,0,280,cert,0.046321511,0.217983604,0,0.002724795,0,0.054495901,734
74,0,3150,cert,1.627038002,0.008831516,0.14741838,0.162364125,0.029891297,1.214673042,1472
88,0,1110,cert,0.294416189,0.097896993,0.262508869,0.004350979,0.126903534,0.27048564,1379
871,0,750,cert,0,0.313725472,0.137254834,0.039215684,0,0.19607842,51
879,1,850,travel,2.95231247,0.033660561,0,0.178120613,0,2.395511627,713
840,0,18840,travel,3.383304596,0.013628617,12.95400238,0.127768278,0.21124351,3.042589188,587
1546,1,775,travel,0.558139324,0.418604612,5.883720398,0,0,0.395348787,43
321,0,2800,cert,1.357535362,0,0,0.039603949,0.497249603,0.701869965,909
79,0,1050,cert,0.618420601,0,2.578947067,0.460526228,0.026315779,0.171052575,76
587,0,2400,travel,2.224689484,0.004938271,0.50864172,0.014814809,0.049382687,1.165431976,405
20,0,6115,cert,0.327427149,0.355067253,3.221828461,0.092133224,0.628632069,0.390503168,1411
5,0,7851,travel,5.177692413,0.0289855,2.462507248,0.015122868,0.18588531,4.850658417,1587
204,0,13140,travel,0.190800667,0.010221459,24.04428101,0.034071535,0.327086687,0.253832817,587
32,1,1125,travel,1.372989655,0.112540186,0.74405098,0.515755177,0.028938904,0.739549637,1555
42,0,6350,merch,0.241078496,1.238698959,9.069778442,0.656621456,0.540840149,1.833464623,1261
78,0,18370,travel,1.138646126,0.043536484,7.882785797,1.373744011,0.227059603,1.68586731,1493
161,1,16200,merch,4.408676148,0.270118952,2.323301315,0.230230928,0.510146618,2.051084518,1429
821,1,525,entertain,0.013071895,0,0.092810452,0,0.003921568,0.006535947,765
210,0,3750,travel,1.80066967,0.553601265,0,0.19011724,0.239530921,1.685091972,1194
1131,1,3200,travel,2.224489212,0.018140584,6.353740692,0,0.104308367,2.104307175,441
852,1,1800,merch,0.074728251,0.096467376,0.638586521,0.036684781,0,0.089673877,736
71,0,13225,travel,15.17625427,0,0,0.132374048,0.037410051,13.61510468,1390
421,0,1070,cert,1.298090935,0,0,0.017621145,0,0.540381432,681
155,0,21916,travel,1.720853806,1.033660889,2.688833237,0.224958897,0.245484352,2.325942993,1218
1537,1,3550,travel,0.099999964,0,0.149999976,0,0,0,40
40,0,3490,cert,1.0451231,0.000727802,1.045850754,0.421397209,0.760552883,1.652837753,1374
1369,1,2850,travel,0.309417009,0.040358722,0,0.062780261,0,0.219730854,223
304,0,13925,merch,0.609098911,0.468894959,6.848651886,0.938718319,0.144846678,0.787372112,1077
454,0,4120,cert,1.316246986,0.647968769,4.336555481,0.071566701,0.021276593,0.686653614,1034
265,0,2170,cert,1.037984848,0.294797659,0,0,0.037159354,0.65648222,1211
140,0,16115,travel,0.892483234,0.009514742,1.331112862,0.276879072,0.160799146,1.127496719,1051
257,0,7940,travel,0.261882544,0.068033516,4.954330444,0.149114609,0.032618821,0.079217136,1073
887,1,2600,merch,1.209999085,0.012857139,0.142857075,0.064285696,0.011428565,0.351428509,700
1035,1,925,merch,0.262681007,0,0,0.144927502,0,0.007246375,552
932,1,60,entertain,0.272450447,0.009132415,3.37594986,0.095890403,0.053272426,0.165905595,657
1035,1,650,merch,1.32730484,0,0,0,0,1.276672363,553
362,0,11145,merch,0.602455139,0.696883678,6.889514923,0.309726,0.136921525,0.798866749,1059
290,0,960,cert,0.289099455,0.104265392,0,0.042654008,0.011848338,0.28436017,422
275,1,2620,entertain,0.525993824,0.001529052,0,0.063455641,0.001529052,0.397553444,1308
175,0,28434,travel,1.773343086,0.069433332,12.45250702,0.205905795,0.123703063,1.028730393,1253
527,1,6500,merch,0.195488691,0.007518794,2.92481041,0.404135227,0,0.042293221,1064
856,0,1100,travel,0.698544502,0.043659031,0.794178486,0.012474008,0.035343021,0.536382198,481
934,1,1100,travel,,,,,,,
563,1,3995,cert,1.031714439,0.069375575,2.010900497,0.00198216,0.026759163,0.920713425,1009
788,0,850,cert,0,0.244698167,0,0.001631321,0,0.117455125,613
185,0,11898,merch,1.665079117,1.008729935,5.236507416,0.181746006,0.154761791,1.415079117,1260
1138,1,1680,entertain,1.642221451,0,0,0.037777752,0.01111111,0.873332977,450
197,0,19750,merch,0.607842922,0.401493788,6.229690552,0.098972917,0.820727825,0.773108959,1071
413,0,5550,travel,2.271076202,0.026680887,0,0.572038174,0.022411943,0.600853443,937
148,0,20670,cert,5.792644501,0.07433486,4.792644501,0.408450604,0.723786831,5.556335449,1278
372,0,2800,cert,0.025711656,0.080808044,2.177225113,0.154269934,0,0.069788754,1089
79,0,56540,travel,0.017786548,3.14031601,29.52041626,0.477602005,0.21343863,2.216732025,1518
936,0,1500,merch,0.366459608,0,0,0,0.770185947,0.512422085,322
1266,1,180,entertain,0.009740256,0,0,0,0,0,308
347,0,6400,cert,1.042931557,0.744502544,3.130889893,0.597905636,0.163350701,1.240837097,955
349,0,12980,travel,1.474464417,0.873146534,3.739702225,0,0.228994966,1.986820221,607
55,1,1025,travel,0.443717241,0.0013089,0,0.00327225,0.138743401,0.45222497,1528
19,0,9400,travel,0.966840744,0.272251129,9.347290039,1.794065476,0.256544352,0.91972065,573
13,0,39919,travel,0.49125576,0,20.68441773,0.490460873,1.43402195,1.188393593,1258
152,0,6500,travel,1.098736763,0.484500408,3.84041214,0.154994249,0.173363924,0.82433939,871
1156,0,19958,travel,0.228723288,0,6.909572601,0.050531894,0,0.098404229,376
750,1,2800,cert,0.51670599,0.270882845,0,0.075178981,0.004773267,0.235083461,838
1074,1,1575,cert,0.019569472,0.045009762,0.483365774,0.127201557,0.01369863,0.023483366,511
56,1,1140,travel,0.244575858,0.002629848,0.289283276,0.122945428,0.142011762,0.209730387,1521
572,0,1600,cert,0.417344093,0.172086716,0,0.013550133,0.418699026,0.428184271,738
493,1,14838,travel,0,0.135824919,4.788513184,0.031905174,0,0.066545069,1097
714,0,350,entertain,0.013793103,0,0,0.179310322,0.020689651,0.024137929,290
680,0,2825,merch,0.231067896,0.058252424,2.834951401,0.015533976,0.003883494,0.064077616,515
1148,0,440,cert,0.029126212,0.308252335,0,0.150485396,0,0.16262126,412
62,0,14661,travel,0.177715063,0.373060465,8.801124573,0.396332741,0.486600637,0.887164593,1418
91,1,6000,travel,0.057295114,0.852764607,0,0.524316788,0.687541485,0.536308765,1501
189,0,14450,cert,0.38773942,0.239846706,5.186206818,0.170114875,0.768582344,0.575478554,1305
995,1,340,entertain,0.064449012,0,0,0.014553011,0,0.043659031,481
1389,1,750,merch,0.127450943,0.367646933,0,0.132352829,0,0.024509803,204
959,1,6500,travel,0.676655769,0.211356401,1.638800621,0.44794941,0.007886432,0.230283856,634
383,0,360,cert,0.362116814,0,0,0.00557103,0.073816121,0.066852331,718
736,1,3450,travel,0.546090603,0.004667442,0.647607803,0.018669769,0.016336054,0.292881966,857
250,0,7735,entertain,3.720811844,0.174619198,2.24568367,0.050761402,0.014213197,3.081216812,985
448,0,800,cert,1.672534943,0.274647713,0.62323904,0.813380241,0.059859127,1.133802414,284
80,1,8600,travel,1.440318108,0.932360649,2.296417236,0.092175007,0.002652519,1.145224571,1508
213,0,12855,entertain,0.571175575,0.105216622,7.36869812,0.032714397,0.321838856,0.723253727,1131
320,1,3800,merch,0.059314936,0.07602334,0.030075178,0.127819538,0.074352503,0.227234721,1197
